Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
1973-01,-0.047599999999999996,-0.067,-0.0414,0.050300000000000004,-0.0269,0.021099999999999997,-0.0212,-0.042699999999999995,-0.0409,-0.011899999999999999,-0.0751,-0.0737
1973-02,-0.0437,-0.058600000000000006,-0.0279,-0.0738,-0.0101,-0.0298,-0.0464,-0.019799999999999998,-0.0645,-0.0070999999999999995,-0.061200000000000004,-0.0599
1973-03,-0.01,-0.0282,-0.0029,0.0305,-0.0007000000000000001,-0.0115,0.0053,-0.0215,-0.0564,0.0078000000000000005,-0.0038,-0.001
1973-04,-0.0625,-0.0519,-0.049699999999999994,-0.0098,-0.0333,-0.0649,0.0088,-0.006,-0.0852,-0.054900000000000004,-0.0801,-0.0742
1973-05,-0.0213,-0.042300000000000004,-0.0084,-0.0356,-0.0182,-0.0268,-0.0084,0.0034999999999999996,-0.0223,0.0106,-0.0325,-0.0722
1973-06,-0.0344,-0.0254,-0.0018,0.0159,-0.0070999999999999995,-0.001,-0.0032,-0.025,-0.0576,0.0001,0.0254,-0.0392
1973-07,0.07429999999999999,0.0726,0.0673,0.003,0.065,0.048499999999999995,-0.0032,-0.024,0.1114,0.0687,0.0897,0.1016
1973-08,-0.0331,-0.0394,-0.0040999999999999995,-0.0382,-0.0403,-0.037599999999999995,-0.038900000000000004,-0.021,-0.0415,-0.069,-0.0232,-0.023
1973-09,0.059000000000000004,0.0782,0.0443,0.09210000000000002,0.0516,-0.0316,0.0764,0.0791,0.0717,0.0078000000000000005,0.0738,0.071
1973-10,-0.0225,-0.0435,0.0033,0.051699999999999996,0.0045000000000000005,0.0418,-0.0556,-0.0341,-0.0365,0.0183,-0.0178,-0.002
1973-11,-0.1432,-0.1631,-0.1396,-0.0622,-0.1501,-0.1144,-0.0433,-0.1164,-0.18899999999999997,-0.0776,-0.12380000000000001,-0.1464
1973-12,-0.015700000000000002,-0.037599999999999995,0.017,0.0863,0.0024,-0.0444,0.0417,0.034300000000000004,-0.0021,-0.044800000000000006,0.0209,0.0281
1974-01,0.0236,0.061,0.0042,-0.0746,0.005699999999999999,0.0111,0.0209,0.0455,0.0669,-0.0256,0.0034000000000000002,0.021
1974-02,0.0015,-0.010700000000000001,0.0023,-0.0155,-0.0040999999999999995,-0.0066,0.0471,0.0029,0.008100000000000001,-0.012199999999999999,0.005600000000000001,0.014499999999999999
1974-03,-0.019,-0.001,-0.0177,-0.032400000000000005,0.0177,-0.027000000000000003,-0.0458,-0.0366,-0.031200000000000002,0.0121,-0.0414,-0.031200000000000002
1974-04,-0.036699999999999997,-0.0407,-0.028999999999999998,-0.06309999999999999,0.0013,-0.0363,-0.053200000000000004,-0.1223,-0.0196,-0.0148,-0.0675,-0.0592
1974-05,-0.0291,0.0044,-0.0425,-0.0754,0.0126,-0.0391,-0.0155,-0.0493,0.011899999999999999,-0.0012,-0.1012,-0.0688
1974-06,-0.005699999999999999,-0.0264,-0.0102,-0.0031,0.0092,-0.0291,0.0027,-0.0622,-0.0273,-0.016200000000000003,-0.0684,-0.0434
1974-07,-0.1016,-0.1191,-0.0736,-0.0052,-0.0676,-0.08220000000000001,-0.07629999999999999,0.0074,-0.1283,-0.1414,-0.0722,-0.0604
1974-08,-0.102,-0.06709999999999999,-0.0955,-0.08650000000000001,-0.1164,-0.047400000000000005,-0.0003,-0.08689999999999999,-0.1308,-0.0806,-0.11789999999999999,-0.0956
1974-09,-0.1206,-0.1298,-0.13419999999999999,-0.0797,-0.1161,-0.16899999999999998,-0.0381,-0.0132,-0.12269999999999999,-0.15560000000000002,-0.0711,-0.11960000000000001
1974-10,0.157,0.045,0.1423,0.2078,0.2022,0.1471,0.1085,0.13019999999999998,0.1,0.2959,0.2101,0.1934
1974-11,-0.038599999999999995,-0.0479,-0.0548,-0.0429,-0.0666,-0.0507,-0.030699999999999998,-0.0015,-0.0575,-0.0123,-0.021400000000000002,-0.0348
1974-12,-0.0051,-0.0409,-0.05,0.0084,-0.0325,-0.0521,0.015700000000000002,-0.0083,-0.0336,-0.0332,-0.0264,-0.0603
1975-01,0.1873,0.2152,0.1624,0.0676,0.1093,0.152,0.1109,0.1883,0.2597,-0.0075,0.1732,0.1857
1975-02,0.0404,0.0499,0.0791,0.0227,0.08259999999999999,0.1324,0.051500000000000004,0.0088,0.051699999999999996,0.1607,0.0026,0.0562
1975-03,0.0716,0.0662,0.052000000000000005,-0.0232,0.04650000000000001,0.0102,-0.0088,-0.013300000000000001,0.1076,0.0129,0.025099999999999997,0.056799999999999996
1975-04,0.0302,0.0408,0.0859,0.0725,0.1159,0.0562,-0.0096,-0.0163,0.0259,0.006500000000000001,0.013300000000000001,0.0508
1975-05,0.052199999999999996,0.026000000000000002,0.030699999999999998,0.1207,0.021,0.060599999999999994,0.0355,0.08539999999999999,0.0401,0.0653,0.064,0.051
1975-06,0.0528,0.1024,0.0369,0.065,0.0344,0.0206,0.0405,0.1074,0.0745,0.0096,0.0634,0.056100000000000004
1975-07,-0.0538,-0.0202,-0.060700000000000004,-0.0425,-0.0558,-0.0946,-0.0421,-0.048,-0.0747,-0.12029999999999999,-0.0732,-0.050199999999999995
1975-08,-0.0313,-0.0348,-0.0087,-0.0088,-0.0070999999999999995,-0.0285,-0.0354,-0.0123,-0.0033,-0.0332,-0.061200000000000004,-0.0424
1975-09,-0.024399999999999998,-0.0245,-0.052000000000000005,-0.011699999999999999,-0.071,-0.008,-0.0127,-0.0098,-0.0354,-0.0652,-0.0753,-0.0519
1975-10,0.1058,0.0891,0.048799999999999996,-0.0134,0.0751,0.085,0.0682,0.0655,0.0992,0.1067,0.050300000000000004,0.0291
1975-11,0.0409,0.0327,0.0301,-0.016399999999999998,0.0298,0.0506,0.042800000000000005,0.0316,0.0466,0.0513,0.0484,0.0241
1975-12,-0.0149,-0.0045000000000000005,-0.0113,0.0009,-0.0191,-0.012,-0.0012,0.013500000000000002,-0.0304,-0.0636,-0.0042,-0.0012
1976-01,0.1094,0.1564,0.1728,0.0848,0.1606,0.18170000000000003,0.0949,0.08310000000000001,0.08990000000000001,0.0774,0.1219,0.1365
1976-02,-0.0109,0.0387,0.0241,-0.0316,0.003,0.010700000000000001,0.0354,-0.0355,0.046799999999999994,-0.06559999999999999,0.0195,0.0429
1976-03,0.0072,0.0354,0.0225,0.0722,-0.0147,0.0305,0.005699999999999999,0.014499999999999999,0.0344,0.0654,0.0325,0.0087
1976-04,-0.0166,0.018500000000000003,-0.018000000000000002,0.021400000000000002,-0.005,-0.0347,0.0172,0.0063,-0.0467,-0.0431,-0.0262,-0.0059
1976-05,-0.0217,-0.0313,-0.008,0.0553,-0.0215,0.0049,-0.028999999999999998,-0.0147,-0.057699999999999994,-0.0282,-0.0217,-0.0132
1976-06,0.0364,0.0424,0.0444,0.0509,0.0207,0.0823,0.0359,0.0426,0.0147,0.036699999999999997,0.06480000000000001,0.0438
1976-07,0.0148,-0.010700000000000001,-0.020099999999999996,-0.0062,-0.0143,-0.0222,0.0125,0.0282,-0.022400000000000003,-0.0038,0.011699999999999999,-0.0131
1976-08,-0.0034000000000000002,-0.0146,-0.013999999999999999,-0.0089,-0.0236,-0.0086,0.047400000000000005,0.0297,0.0286,0.0217,-0.0016,-0.022000000000000002
1976-09,0.0159,0.0449,0.0139,0.0592,0.0045000000000000005,0.0291,0.016,0.0408,0.0045000000000000005,0.0363,0.005600000000000001,0.0131
1976-10,-0.016200000000000003,-0.0116,-0.0369,-0.0242,-0.024,-0.0446,0.0129,-0.008100000000000001,-0.0091,-0.0374,0.0064,-0.015700000000000002
1976-11,0.0174,-0.0070999999999999995,0.011000000000000001,0.0083,-0.0369,0.015600000000000001,0.0315,0.0315,0.048499999999999995,-0.09759999999999999,0.0177,0.0223
1976-12,0.0521,0.0967,0.0504,0.0633,0.0775,0.0377,0.0345,0.065,0.0233,0.0629,0.0888,0.0785
1977-01,-0.0408,-0.04190000000000001,-0.0567,0.0029,-0.065,-0.0393,0.0012,0.0084,-0.0713,-0.0883,-0.0458,-0.0368
1977-02,-0.0139,-0.0348,-0.0048,-0.0301,-0.009399999999999999,-0.006500000000000001,0.0098,-0.0342,-0.0184,-0.0021,-0.0163,-0.0183
1977-03,-0.013999999999999999,-0.0335,0.0,-0.0207,-0.0083,-0.0009,-0.0104,0.0018,-0.0275,-0.0179,-0.0052,0.0039000000000000003
1977-04,0.0052,0.0316,0.009899999999999999,0.0252,-0.0060999999999999995,-0.036000000000000004,0.0066,0.0194,-0.0344,-0.052199999999999996,0.023399999999999997,0.0189
1977-05,-0.009399999999999999,-0.0053,-0.028300000000000002,-0.0043,-0.0333,-0.015,0.0143,0.0167,-0.0278,-0.0189,-0.006500000000000001,-0.0116
1977-06,0.0453,0.0429,0.0378,0.060899999999999996,0.0259,0.0781,0.0194,0.0571,0.060899999999999996,0.09029999999999999,0.06,0.045899999999999996
1977-07,0.0118,-0.024300000000000002,-0.0412,-0.018000000000000002,-0.0239,-0.0007000000000000001,-0.0085,0.0087,-0.0022,-0.0223,0.0043,-0.0141
1977-08,0.0011,-0.0085,-0.0147,-0.0584,-0.0087,0.0059,-0.022799999999999997,-0.0325,0.0463,0.0384,-0.0118,-0.012
1977-09,0.0027,0.0155,-0.0115,0.0074,-0.0032,-0.0184,0.0348,0.020099999999999996,-0.006999999999999999,-0.0089,-0.0003,-0.0019
1977-10,-0.0335,-0.0446,-0.050300000000000004,-0.0355,-0.0362,-0.0323,-0.050499999999999996,-0.0315,-0.0318,-0.0175,-0.048,-0.0392
1977-11,0.045899999999999996,0.0187,0.0466,0.0347,0.0352,0.0528,0.0216,0.0429,0.0555,0.060899999999999996,0.058600000000000006,0.0728
1977-12,0.0001,-0.0075,0.0074,0.0189,0.0086,0.0233,0.0215,-0.0033,-0.0123,0.0062,-0.001,0.015
1978-01,-0.053,-0.0682,-0.0584,-0.0693,-0.0655,-0.0467,-0.0416,-0.0454,-0.0684,-0.0189,-0.0602,-0.0443
1978-02,0.0011,0.0038,-0.0207,-0.0109,-0.039900000000000005,-0.0349,0.0416,-0.0042,-0.0044,-0.0302,0.0008,-0.0043
1978-03,0.0417,0.061,0.0436,0.020499999999999997,0.0273,-0.0069,0.0262,0.0248,0.0285,0.0417,0.051699999999999996,0.057999999999999996
1978-04,0.0692,0.09630000000000001,0.11470000000000001,0.067,0.1117,0.1334,0.029300000000000003,0.0018,0.10830000000000001,0.0924,0.0998,0.0863
1978-05,0.042300000000000004,0.0018,0.052199999999999996,0.0086,0.0128,0.016399999999999998,-0.0039000000000000003,0.0070999999999999995,0.0126,0.051699999999999996,0.0132,0.0412
1978-06,-0.0026,-0.0277,-0.0137,-0.0374,-0.0163,-0.0040999999999999995,-0.0154,0.0083,-0.0197,0.011399999999999999,-0.0053,-0.0014000000000000002
1978-07,0.035,0.0473,0.08789999999999999,0.0334,0.051500000000000004,0.08689999999999999,0.0143,0.0282,0.0513,0.08869999999999999,0.052000000000000005,0.084
1978-08,0.041100000000000005,0.0297,0.039900000000000005,0.0513,0.037599999999999995,0.0608,0.0353,0.0045000000000000005,0.057,0.0097,0.055999999999999994,0.07629999999999999
1978-09,-0.004,-0.0051,-0.0233,0.047599999999999996,-0.014499999999999999,-0.0426,0.012199999999999999,-0.0025,-0.0264,-0.0271,-0.0088,-0.0212
1978-10,-0.1158,-0.1118,-0.1225,-0.1061,-0.08990000000000001,-0.10679999999999999,-0.045,-0.071,-0.1418,-0.1284,-0.11470000000000001,-0.1721
1978-11,0.0219,0.0068000000000000005,0.032799999999999996,0.061799999999999994,0.0175,0.051500000000000004,0.0302,0.03,0.0263,0.0518,0.0175,0.0347
1978-12,0.0168,-0.0062,0.0161,0.0282,0.0085,0.06509999999999999,0.001,-0.0125,-0.0066,0.0342,0.0137,0.012
1979-01,0.0418,0.0506,0.0721,0.030899999999999997,0.0462,0.0425,0.0366,0.0637,0.057300000000000004,0.014199999999999999,0.053099999999999994,0.0695
1979-02,-0.0349,-0.036000000000000004,-0.0472,0.0060999999999999995,-0.0383,-0.0333,-0.006500000000000001,-0.016399999999999998,-0.044199999999999996,-0.0452,-0.0334,-0.0304
1979-03,0.0415,0.066,0.07519999999999999,0.0928,0.0697,0.0753,0.0016,0.0232,0.061200000000000004,0.0504,0.07440000000000001,0.0904
1979-04,0.002,0.029300000000000003,-0.0033,0.0433,-0.0088,0.0037,-0.0215,-0.0275,0.0088,0.0043,0.0143,0.0158
1979-05,-0.0178,-0.0069,-0.020499999999999997,-0.0246,-0.029500000000000002,-0.0196,0.0009,0.0144,-0.024399999999999998,-0.0264,0.0019,-0.0085
1979-06,0.0332,0.03,0.039,0.09269999999999999,0.023799999999999998,0.0042,0.019299999999999998,0.049699999999999994,0.027999999999999997,0.0483,0.08710000000000001,0.049400000000000006
1979-07,0.0203,0.0206,0.0183,0.0158,0.0281,-0.0171,-0.0011,0.0207,0.0126,0.0015,0.0326,0.0337
1979-08,0.0756,0.0472,0.0759,0.0793,0.0781,0.0601,0.0152,0.020499999999999997,0.0888,0.0858,0.0504,0.067
1979-09,-0.0187,0.0039000000000000003,-0.0131,0.0592,0.009300000000000001,-0.0173,-0.023799999999999998,-0.0219,-0.0075,-0.0055000000000000005,-0.0111,-0.0012
1979-10,-0.0766,-0.0928,-0.0908,-0.0255,-0.08130000000000001,-0.0775,-0.0507,-0.0583,-0.0889,-0.0434,-0.1008,-0.1025
1979-11,0.0516,-0.022000000000000002,0.045,0.0892,0.053899999999999997,0.0819,0.0406,0.07780000000000001,0.0383,0.08789999999999999,0.0633,0.0786
1979-12,0.0337,0.0326,0.0464,0.024900000000000002,0.0406,0.0168,-0.0152,-0.0101,0.030699999999999998,0.0208,0.0179,0.0688
1980-01,0.0311,0.0911,0.08810000000000001,0.1405,0.022099999999999998,0.07490000000000001,-0.0207,0.0155,0.0131,-0.0129,0.021,0.0942
1980-02,-0.048600000000000004,-0.0635,-0.0275,0.13,-0.0178,-0.0363,-0.013999999999999999,-0.0342,-0.048600000000000004,-0.0464,-0.0501,-0.0166
1980-03,-0.0817,-0.08800000000000001,-0.12369999999999999,-0.1791,-0.1013,-0.1267,-0.026600000000000002,-0.066,-0.09630000000000001,-0.0285,-0.0895,-0.1573
1980-04,0.064,-0.0175,0.023700000000000002,0.06860000000000001,0.0559,0.005600000000000001,0.0733,0.1204,0.045,0.0429,0.0688,0.053399999999999996
1980-05,0.0795,0.0437,0.0564,0.041299999999999996,0.07780000000000001,0.0479,0.05,0.046,0.10679999999999999,0.0697,0.0786,0.0836
1980-06,0.029900000000000003,0.0279,0.0282,0.0584,0.010700000000000001,0.0308,-0.005699999999999999,0.0455,0.0242,0.0022,0.048499999999999995,0.0536
1980-07,0.0774,0.1175,0.1148,0.020099999999999996,0.0935,0.15410000000000001,0.01,-0.0012,0.1082,0.0888,0.0319,0.11230000000000001
1980-08,0.0147,0.015300000000000001,0.0147,0.0366,0.0196,0.0362,0.063,-0.011699999999999999,0.018000000000000002,0.0027,0.0187,0.0361
1980-09,0.002,0.009300000000000001,0.036699999999999997,0.0653,0.0083,0.018799999999999997,-0.016200000000000003,0.0012,0.0128,0.0362,0.026000000000000002,0.051
1980-10,0.0029,-0.0172,0.0123,0.0776,-0.0147,0.0177,-0.0321,0.0192,-0.0115,-0.0124,0.0008,0.0319
1980-11,0.009300000000000001,0.0489,0.08810000000000001,0.243,0.0725,0.09910000000000001,-0.0046,0.0739,0.0258,0.0888,0.0558,0.0975
1980-12,0.01,-0.0108,-0.0254,-0.1059,-0.0098,-0.0097,0.012199999999999999,-0.0192,-0.0139,0.0461,0.031200000000000002,-0.0298
1981-01,0.0203,-0.022400000000000003,-0.027999999999999997,-0.1016,0.0029,-0.0823,0.0555,-0.0256,0.0044,-0.016200000000000003,-0.0274,-0.0398
1981-02,0.0248,0.0645,0.042699999999999995,-0.0031,0.0478,0.0032,0.0213,-0.0127,0.0268,0.018000000000000002,0.018799999999999997,0.0144
1981-03,0.0694,0.0698,0.0738,-0.020499999999999997,0.0242,0.0504,0.011699999999999999,0.03,0.1284,0.0587,0.0696,0.1114
1981-04,0.0115,0.0187,-0.0087,-0.078,-0.011899999999999999,-0.0002,0.062,-0.0269,0.028900000000000002,0.030299999999999997,0.006500000000000001,0.0008
1981-05,0.0265,0.0288,-0.0014000000000000002,-0.0395,-0.010700000000000001,0.0434,0.0721,0.0184,0.0286,0.0346,0.0274,0.0286
1981-06,-0.0018,-0.043,-0.0236,0.0471,0.017,-0.0676,-0.0191,0.0346,-0.0143,-0.055999999999999994,0.017,-0.0451
1981-07,-0.0076,-0.0291,-0.0262,0.0794,-0.037599999999999995,-0.0363,0.0034000000000000002,0.027999999999999997,-0.034,-0.039,-0.030899999999999997,-0.023700000000000002
1981-08,-0.0493,-0.0793,-0.0733,-0.0634,-0.0571,-0.073,-0.0077,-0.0085,-0.056100000000000004,-0.0775,-0.0518,-0.0599
1981-09,-0.0217,-0.0296,-0.07440000000000001,-0.12300000000000001,-0.0661,-0.0365,0.028399999999999998,-0.0554,-0.0363,-0.0129,-0.0252,-0.08650000000000001
1981-10,0.0741,-0.0415,0.0294,0.096,0.0582,0.051399999999999994,0.0602,0.0489,0.0676,0.0796,0.0747,0.0681
1981-11,0.026600000000000002,0.048600000000000004,0.051100000000000007,0.06849999999999999,0.0352,0.013999999999999999,0.027000000000000003,0.059500000000000004,0.010700000000000001,0.0394,0.056600000000000004,0.0421
1981-12,-0.0181,0.004699999999999999,-0.0132,-0.0641,-0.0246,-0.0005,-0.014499999999999999,-0.0235,-0.0192,-0.0074,-0.038599999999999995,-0.0366
1982-01,-0.0092,0.0116,-0.0387,-0.08470000000000001,-0.0179,0.0291,0.0067,-0.0067,0.0013,0.0144,-0.0212,-0.0463
1982-02,-0.0194,-0.020499999999999997,-0.0546,-0.11199999999999999,-0.060700000000000004,-0.052199999999999996,-0.056900000000000006,-0.0034000000000000002,-0.0141,-0.0174,-0.029500000000000002,-0.0533
1982-03,0.024700000000000003,0.0351,-0.0196,-0.0341,-0.0111,-0.0368,0.020499999999999997,0.0166,0.042800000000000005,-0.0256,-0.01,-0.0166
1982-04,0.0668,0.0444,0.0263,0.0431,0.0496,0.07519999999999999,-0.013600000000000001,0.0385,0.053099999999999994,0.0739,0.0316,0.0433
1982-05,-0.0329,-0.0195,-0.0506,0.023399999999999997,-0.0395,-0.053899999999999997,0.002,-0.0054,-0.0273,-0.0305,-0.0552,-0.0575
1982-06,0.0166,0.026699999999999998,-0.021099999999999997,-0.0626,-0.036699999999999997,-0.023799999999999998,-0.0245,-0.022099999999999998,0.0265,-0.0075,-0.0262,-0.0223
1982-07,-0.0045000000000000005,-0.0033,-0.0222,-0.08109999999999999,-0.0271,0.0167,0.012,-0.0259,0.0022,0.0078000000000000005,-0.030299999999999997,-0.030299999999999997
1982-08,0.0916,0.1386,0.1374,0.1005,0.1439,0.1294,0.1085,0.1208,0.126,0.1244,0.1148,0.1114
1982-09,0.051399999999999994,-0.0075,-0.013300000000000001,0.018500000000000003,-0.002,0.0113,0.01,0.010700000000000001,0.04769999999999999,0.013600000000000001,0.06,0.0123
1982-10,0.10460000000000001,0.16519999999999999,0.13449999999999998,0.055,0.12140000000000001,0.1707,0.0812,0.0473,0.16870000000000002,0.08220000000000001,0.1517,0.1653
1982-11,0.052300000000000006,0.0825,0.062,-0.0458,0.0472,0.1073,0.06,0.0012,0.1119,0.051699999999999996,0.065,0.0951
1982-12,0.0097,0.030299999999999997,0.0181,0.0553,-0.0184,0.026600000000000002,-0.0123,0.0434,-0.0207,0.0058,-0.0236,0.0025
1983-01,-0.0101,0.051699999999999996,0.0432,0.0364,0.0694,0.0837,0.1244,0.036699999999999997,0.0126,0.014199999999999999,0.005699999999999999,0.06570000000000001
1983-02,0.037599999999999995,0.0364,0.042800000000000005,-0.0059,0.0321,0.0369,-0.0037,0.0159,0.0791,0.028300000000000002,0.0542,0.0333
1983-03,0.07519999999999999,-0.0115,0.018799999999999997,0.0593,0.0259,0.006500000000000001,0.0064,0.0025,0.0851,0.0454,0.0681,0.021099999999999997
1983-04,0.062,0.10880000000000001,0.0579,0.09359999999999999,0.0766,0.0753,0.051399999999999994,0.0478,0.0858,0.050499999999999996,0.0922,0.0698
1983-05,-0.0095,-0.0208,0.023799999999999998,0.013300000000000001,0.013000000000000001,0.0269,-0.0131,0.0254,0.004699999999999999,-0.0275,0.0054,0.053099999999999994
1983-06,0.0319,0.1032,0.0155,0.0643,0.0163,0.062,0.0018,-0.0055000000000000005,0.0611,0.0692,0.0034000000000000002,0.0379
1983-07,-0.026600000000000002,-0.039,-0.0286,-0.0227,-0.0194,-0.0535,-0.051699999999999996,0.0102,-0.032799999999999996,-0.056799999999999996,-0.028300000000000002,-0.049699999999999994
1983-08,0.0072,-0.023700000000000002,-0.0109,0.0687,0.0471,-0.0103,0.022000000000000002,0.0152,-0.0473,-0.0101,0.0072,-0.0356
1983-09,0.0466,0.043899999999999995,0.029900000000000003,-0.046,0.006500000000000001,0.0217,0.0226,0.0466,0.0219,0.013000000000000001,0.0195,0.009399999999999999
1983-10,-0.0021,0.0004,-0.023799999999999998,-0.020499999999999997,-0.0202,-0.0699,-0.0519,0.0305,-0.0177,-0.0218,-0.0301,-0.059699999999999996
1983-11,0.023,0.042300000000000004,0.0786,-0.0045000000000000005,0.0325,0.0218,0.0317,-0.016399999999999998,0.0444,-0.030299999999999997,0.039900000000000005,0.059800000000000006
1983-12,-0.004699999999999999,0.0092,-0.0031,0.021,-0.030699999999999998,0.0044,-0.015300000000000001,-0.0364,-0.0472,-0.0363,-0.0076,-0.011699999999999999
1984-01,-0.0070999999999999995,-0.0538,-0.0332,0.09849999999999999,-0.0414,-0.0625,0.040999999999999995,0.0144,-0.058499999999999996,-0.005699999999999999,-0.0046,-0.0351
1984-02,-0.0565,-0.060899999999999996,-0.06709999999999999,0.039599999999999996,-0.06280000000000001,-0.058899999999999994,-0.0368,-0.0334,-0.044500000000000005,-0.0203,-0.045899999999999996,-0.0557
1984-03,0.0163,0.0037,0.0255,0.0027,0.0536,0.0172,-0.043,-0.0031,0.0121,-0.0067,0.0208,0.030699999999999998
1984-04,0.005699999999999999,0.0132,-0.0060999999999999995,0.0398,0.0108,-0.0038,0.022000000000000002,-0.005,0.0034000000000000002,0.0232,-0.011699999999999999,-0.0358
1984-05,-0.0241,-0.0579,-0.061399999999999996,-0.0512,-0.051699999999999996,-0.055,-0.035699999999999996,-0.0083,-0.0518,-0.0646,-0.07400000000000001,-0.0599
1984-06,0.0632,0.021099999999999997,0.0379,-0.02,0.018500000000000003,0.0168,0.12210000000000001,0.0044,0.07400000000000001,0.038599999999999995,0.022799999999999997,0.0219
1984-07,-0.015700000000000002,0.0253,-0.0128,-0.0747,-0.0197,-0.0236,0.0281,-0.0001,0.0012,-0.0377,-0.0068000000000000005,-0.045599999999999995
1984-08,0.08689999999999999,0.1,0.1206,0.1401,0.11539999999999999,0.1392,0.0672,0.07780000000000001,0.0986,0.10439999999999999,0.1092,0.1161
1984-09,0.0126,-0.002,-0.0264,0.0225,-0.0239,-0.0397,0.0292,0.048600000000000004,0.0006,-0.044199999999999996,0.0321,-0.0016
1984-10,0.0138,0.0215,0.0084,-0.0435,-0.001,-0.0049,-0.008,0.0335,-0.0069,0.0166,0.0125,-0.0046
1984-11,0.0038,-0.030299999999999997,-0.0152,-0.009899999999999999,-0.0085,-0.0385,-0.0024,0.030600000000000002,-0.0291,-0.0008,0.0028000000000000004,-0.018799999999999997
1984-12,0.024399999999999998,0.0461,0.024700000000000003,-0.005699999999999999,0.0132,0.026000000000000002,0.0512,0.0265,0.0076,0.0271,0.0449,0.02
1985-01,0.0484,0.0984,0.09570000000000001,0.0654,0.0581,0.1251,0.058600000000000006,0.024,0.1313,0.08310000000000001,0.0888,0.12210000000000001
1985-02,0.0507,-0.015700000000000002,0.0104,0.0388,0.0189,-0.0137,0.0269,0.0137,0.021,0.036000000000000004,0.0217,0.019
1985-03,0.0464,-0.052300000000000006,-0.0342,0.014499999999999999,-0.0134,-0.059500000000000004,0.0548,0.0613,-0.0060999999999999995,0.030699999999999998,0.0008,-0.0085
1985-04,-0.0213,-0.0345,-0.0204,0.038,-0.0011,-0.0373,0.009000000000000001,0.016,0.0004,-0.0177,0.0258,-0.0124
1985-05,0.07980000000000001,0.059000000000000004,0.0571,0.0062,0.0697,0.0279,0.0663,0.0538,0.096,0.09369999999999999,0.062,0.06509999999999999
1985-06,0.0276,0.0149,0.0138,-0.0064,0.0191,-0.0074,0.040999999999999995,0.0362,0.016,0.0227,0.029900000000000003,0.0245
1985-07,-0.0262,0.0254,0.0333,-0.0059,0.034,0.0452,-0.045700000000000005,-0.04650000000000001,-0.039900000000000005,-0.004699999999999999,-0.013600000000000001,0.0317
1985-08,0.006999999999999999,-0.030299999999999997,-0.0125,0.0158,-0.0087,-0.0262,0.0053,0.0192,-0.0060999999999999995,-0.008199999999999999,-0.0026,-0.0063
1985-09,-0.005699999999999999,-0.030899999999999997,-0.0434,-0.013000000000000001,-0.030899999999999997,-0.046799999999999994,-0.0408,-0.0538,-0.0433,-0.0392,-0.0449,-0.0635
1985-10,0.035699999999999996,0.0098,0.0183,0.059500000000000004,0.0684,0.0298,0.0416,0.0633,0.0683,0.0287,0.0767,0.030699999999999998
1985-11,0.0823,0.09880000000000001,0.08539999999999999,0.0034000000000000002,0.0652,0.0855,0.0741,0.040999999999999995,0.0797,0.0956,0.07629999999999999,0.0705
1985-12,0.0546,0.07,0.0406,-0.0268,0.0556,0.083,0.0603,0.049800000000000004,0.0454,0.0352,0.0496,0.0321
